"appid","percent","owners"
699920,0.83,10000
699930,1.0,10000
699940,0.71,10000
699970,0.4,10000
699990,0.43,10000
700030,0.41,75000
700050,0.0,10000
700140,1.0,10000
700160,0.94,10000
700170,0.86,35000
700270,0.67,10000
700330,0.84,3500000
700400,0.8,10000
700440,0.63,10000
700450,1.0,10000
700460,0.8,10000
700470,0.74,35000
700480,0.76,75000
700490,1.0,10000
700510,0.9,10000
700520,0.97,10000
700540,0.75,10000
700560,0.43,10000
700570,0.64,35000
700590,0.83,10000
700610,0.0,10000
700620,0.75,10000
700650,0.86,10000
700660,0.69,35000
700730,1.0,10000
700750,0.54,10000
700770,0.54,10000
700780,0.53,10000
700830,1.0,10000
700880,1.0,10000
700910,1.0,10000
700920,0.75,10000
700940,0.4,10000
700990,0.5,10000
701010,0.8,10000
701040,1.0,10000
701080,0.85,10000
701100,0.74,10000
701160,0.66,75000
701280,0.64,10000
701290,0.87,10000
701370,0.5,10000
701380,0.99,10000
701420,1.0,10000
701440,0.96,10000
701460,0.5,10000
701470,0.91,10000
701540,0.6,10000
701620,0.63,10000
701680,0.0,10000
701720,0.68,10000
701730,0.98,10000
701740,0.6,10000
701760,0.75,10000
701800,1.0,10000
701810,1.0,10000
701860,0.86,10000
701870,0.84,10000
701880,1.0,10000
701890,1.0,10000
701900,0.9,75000
701910,1.0,10000
701930,0.98,10000
701940,1.0,10000
701950,0.86,10000
701960,0.67,10000
701970,0.91,10000
701990,0.5,10000
702030,0.91,10000
702080,0.55,10000
702110,0.82,10000
702120,0.58,10000
702150,0.6,10000
702160,0.74,10000
702180,0.75,10000
702200,0.44,10000
702210,0.74,10000
702220,0.74,10000
702270,0.92,10000
702300,1.0,10000
702310,0.67,10000
702320,0.55,75000
702360,1.0,10000
702430,0.59,10000
702510,0.56,10000
702550,0.33,10000
702670,0.84,75000
702700,0.49,10000
702790,0.85,10000
702810,0.91,350000
702820,1.0,10000
702890,0.73,75000
702910,0.51,10000
702940,0.91,10000
703000,1.0,10000
703030,0.88,10000
703040,0.4,10000
703050,0.78,10000
703060,0.63,10000
703070,0.69,10000
703090,0.5,10000
703120,0.73,10000
703140,0.6,10000
703180,0.85,10000
703200,0.0,10000
703210,0.71,10000
703250,0.86,10000
703260,0.5,10000
703270,0.53,10000
703280,0.71,75000
703310,0.7,10000
703320,0.96,10000
703360,0.6,10000
703400,0.59,10000
703430,0.61,35000
703500,0.92,10000
703510,0.72,10000
703530,0.52,10000
703540,0.8,10000
703600,0.7,35000
703620,0.91,10000
703630,0.92,10000
703700,0.78,150000
703720,0.91,10000
703730,0.86,10000
703750,0.15,10000
703760,0.56,10000
703800,1.0,10000
703820,0.0,10000
703840,0.87,10000
703870,0.7,10000
703880,0.86,10000
703920,0.31,35000
703940,0.74,75000
703950,0.75,150000
703980,0.73,35000
704010,0.78,10000
704030,0.76,10000
704040,0.62,75000
704070,0.75,10000
704140,0.5,10000
704190,0.65,10000
704200,0.95,10000
704210,0.5,75000
704230,0.53,35000
704270,0.45,75000
704300,0.78,10000
704310,0.73,10000
704350,0.5,10000
704360,0.94,10000
704370,0.33,10000
704430,0.5,10000
704440,0.97,10000
704450,0.78,150000
704460,0.26,10000
704470,0.99,10000
704480,0.82,10000
704490,0.17,10000
704500,0.46,10000
704510,0.85,10000
704640,0.86,10000
704660,1.0,10000
704670,1.0,10000
704680,0.83,10000
704690,0.72,35000
704700,1.0,10000
704750,0.33,10000
704760,0.75,10000
704830,0.55,10000
704840,0.94,10000
704850,0.78,150000
704860,0.91,10000
704880,0.61,10000
704910,0.97,10000
704940,0.0,10000
704950,0.73,10000
704990,0.8,10000
705020,0.85,10000
705050,0.41,10000
705060,0.38,10000
705070,0.44,10000
705090,0.62,10000
705100,0.84,10000
705120,0.91,150000
705150,0.77,10000
705210,0.82,10000
705220,0.9,350000
705230,0.17,10000
705240,0.96,10000
705250,0.81,10000
705260,0.5,10000
705280,0.84,10000
705290,0.82,10000
705300,0.43,10000
705370,0.6,10000
705380,0.91,10000
705390,0.46,10000
705400,0.36,10000
705410,0.65,10000
705420,0.42,10000
705430,0.51,10000
705440,0.75,10000
705450,0.92,10000
705500,1.0,10000
705530,1.0,10000
705550,0.75,10000
705610,0.75,10000
705620,0.86,10000
705640,0.58,10000
705670,0.93,10000
705710,0.33,35000
705740,0.64,10000
705750,0.87,10000
705780,0.86,10000
705800,0.63,10000
705810,0.73,35000
705840,0.45,10000
705860,0.75,10000
705870,0.91,10000
705920,1.0,10000
705930,0.5,10000
706010,0.33,10000
706020,0.69,10000
706030,0.78,10000
706130,0.91,10000
706200,0.71,10000
706210,0.0,10000
706240,0.85,10000
706270,1.0,10000
706280,0.85,10000
706320,0.62,10000
706330,0.62,10000
706350,1.0,10000
706370,0.8,10000
706380,0.5,10000
706390,0.75,10000
706490,0.55,10000
706510,1.0,10000
706560,0.94,10000
706570,0.6,10000
706690,0.1,10000
706710,0.87,10000
706840,0.38,10000
706880,0.73,10000
706920,0.86,10000
706960,0.78,10000
706990,0.71,750000
707000,0.33,10000
707010,0.71,75000
707060,0.11,10000
707110,0.67,10000
707140,0.07,10000
707220,0.57,10000
707230,0.71,10000
707300,0.75,35000
707320,0.6,10000
707350,0.69,10000
707370,0.45,10000
707380,0.46,10000
707400,0.8,10000
707450,0.54,10000
707470,1.0,10000
707560,0.75,10000
707580,0.81,10000
707590,0.73,10000
707610,0.67,10000
707680,0.79,150000
707720,0.55,10000
707750,0.38,10000
707770,0.33,10000
707850,0.71,10000
707860,0.33,10000
707870,0.71,35000
707920,0.53,10000
707960,0.5,10000
708100,0.71,10000
708120,0.55,10000
708140,1.0,10000
708150,0.86,10000
708160,0.91,10000
708190,0.58,10000
708260,0.9,10000
708280,1.0,10000
708300,0.76,10000
708310,0.74,10000
708340,0.79,35000
708370,0.62,10000
708430,0.39,10000
708450,0.74,35000
708480,0.38,10000
708510,0.27,10000
708580,0.8,10000
708630,0.0,10000
708640,0.88,10000
708680,0.95,35000
708710,0.58,10000
708760,0.85,10000
708780,1.0,10000
708790,0.64,10000
708800,0.68,10000
708820,0.86,10000
708830,0.5,10000
708850,0.86,10000
708870,1.0,10000
708890,0.89,10000
708920,0.85,10000
708930,0.35,10000
708940,0.75,10000
708950,0.85,10000
708970,0.88,10000
709020,0.0,10000
709050,0.12,10000
709080,1.0,10000
709140,0.73,10000
709190,0.55,35000
709220,0.43,10000
709240,0.9,10000
709250,0.17,10000
709280,0.4,10000
709290,1.0,10000
709340,1.0,10000
709350,1.0,10000
709370,1.0,10000
709400,1.0,10000
709410,0.66,10000
709430,0.66,10000
709440,0.71,10000
709450,0.9,35000
709470,0.8,10000
709480,0.0,10000
709510,0.96,10000
709520,1.0,10000
709550,1.0,10000
709560,0.69,10000
709620,0.78,10000
709630,0.57,10000
709670,0.95,10000
709700,0.52,10000
709720,0.81,10000
709750,0.67,10000
709770,0.58,10000
709780,0.42,10000
709790,0.67,10000
709800,0.36,10000
709820,0.28,10000
709840,0.36,10000
709850,0.57,10000
709870,0.42,10000
709880,0.73,10000
709890,0.75,10000
709920,0.97,10000
709940,1.0,10000
710030,0.91,10000
710070,0.79,10000
710090,0.28,10000
710110,0.65,10000
710120,0.66,10000
710160,0.75,10000
710170,0.9,10000
710190,0.84,10000
710240,0.57,10000
710250,0.75,10000
710270,0.68,10000
710280,1.0,10000
710310,1.0,10000
710400,1.0,10000
710470,0.85,10000
710480,0.8,10000
710520,0.78,10000
710540,0.82,10000
710550,0.67,10000
710610,0.78,10000
710630,1.0,10000
710640,0.25,10000
710690,0.92,10000
710700,0.77,10000
710740,0.33,10000
710760,0.78,10000
710780,0.78,10000
710820,0.93,10000
710880,0.23,10000
710940,1.0,10000
710950,0.92,10000
710960,1.0,10000
710970,0.25,10000
710990,0.0,10000
711000,0.5,10000
711010,0.75,10000
711050,0.67,10000
711070,0.39,10000
711080,0.61,10000
711090,0.67,10000
711100,0.62,10000
711110,0.63,10000
711120,0.86,10000
711130,1.0,10000
711140,0.0,10000
711150,0.48,10000
711210,0.81,10000
711230,0.8,10000
711240,0.82,10000
711260,1.0,10000
711300,1.0,10000
711310,0.0,10000
711320,0.6,10000
711330,0.5,10000
711350,0.0,10000
711390,0.33,10000
711430,0.94,10000
711440,0.82,10000
711450,0.73,10000
711460,0.0,10000
711480,0.71,10000
711530,0.53,10000
711550,1.0,10000
711560,0.71,35000
711570,0.65,10000
711640,0.52,10000
711660,0.74,150000
711690,0.97,10000
711700,0.5,10000
711710,0.74,10000
711720,0.86,10000
711750,0.71,10000
711770,0.58,10000
711810,0.74,350000
711890,1.0,10000
711920,0.9,10000
711930,0.47,10000
711970,0.7,10000
711990,0.92,150000
712000,0.49,10000
712010,0.68,10000
712050,0.9,150000
712070,0.71,10000
712090,0.73,10000
712100,0.57,150000
712150,0.63,10000
712180,0.89,10000
712210,1.0,10000
712230,0.75,10000
712240,1.0,10000
712380,0.85,10000
712390,0.83,35000
712410,0.46,10000
712430,0.91,10000
712530,0.64,10000
712610,1.0,10000
712620,1.0,10000
712650,0.8,10000
712660,0.75,10000
712700,1.0,10000
712730,0.93,35000
712760,1.0,10000
712770,0.82,10000
712790,0.71,35000
712810,0.68,10000
712840,0.94,150000
712870,0.8,10000
712890,0.8,10000
712970,0.94,10000
712980,0.68,10000
713010,0.83,10000
713030,0.91,10000
713050,0.79,35000
713060,0.73,10000
713070,0.0,10000
713080,0.28,10000
713090,1.0,10000
713100,0.16,10000
713160,0.94,10000
713170,0.64,10000
713180,0.96,10000
713220,0.82,10000
713230,0.25,10000
713260,0.96,10000
713310,0.91,10000
713320,0.82,10000
713340,1.0,10000
713380,0.89,10000
713390,0.0,10000
713420,0.67,10000
713430,0.89,10000
713440,0.86,10000
713450,0.82,10000
713460,0.83,10000
713500,0.75,10000
713530,0.89,10000
713540,0.82,10000
713570,0.44,10000
713580,0.38,10000
713590,0.33,10000
713600,0.45,10000
713610,0.38,10000
713650,0.65,75000
713680,0.56,10000
713780,0.79,10000
713800,0.71,10000
713830,1.0,10000
713840,0.67,10000
713860,0.7,10000
713920,0.64,10000
713940,0.78,10000
713950,0.54,10000
713980,1.0,10000
714010,0.81,350000
714020,0.71,75000
714060,0.5,10000
714080,0.71,10000
714130,0.86,10000
714240,0.77,10000
714250,0.57,10000
714280,0.97,10000
714290,0.71,10000
714300,0.64,10000
714360,0.25,10000
714370,0.2,10000
714530,0.5,10000
714570,0.67,10000
714580,0.81,35000
714610,0.94,10000
714620,0.81,10000
714640,0.61,10000
714670,0.41,10000
714730,0.73,10000
714780,0.87,10000
714800,0.98,10000
714840,1.0,10000
714880,0.6,10000
714910,1.0,10000
714970,0.53,10000
714980,0.86,10000
715010,0.96,10000
715050,0.74,10000
715060,0.37,35000
715090,0.89,10000
715100,1.0,10000
715210,0.93,10000
715270,1.0,10000
715280,0.33,10000
715290,0.62,10000
715310,0.58,35000
715350,0.5,10000
715370,0.89,10000
715410,0.31,10000
715430,1.0,10000
715440,0.86,10000
715460,0.96,10000
715470,0.69,10000
715490,0.6,10000
715510,0.75,10000
715520,0.52,10000
715560,0.85,35000
715580,0.98,10000
715650,0.88,10000
715660,0.73,10000
715670,0.76,35000
715690,0.68,10000
715720,0.95,10000
715760,1.0,10000
715800,0.6,10000
715840,0.56,10000
715980,0.36,10000
715990,0.9,10000
716000,0.83,10000
716010,0.97,10000
716040,0.74,10000
716050,0.67,10000
716070,0.94,10000
716090,0.63,10000
716100,0.43,10000
716150,0.82,10000
716190,0.89,10000
716230,0.4,10000
716240,0.75,10000
716250,0.67,10000
716260,0.88,75000
716310,0.0,10000
716330,0.78,10000
716340,0.98,10000
716360,0.75,10000
716370,1.0,10000
716380,0.63,10000
716400,0.78,10000
716480,0.67,10000
716490,0.97,35000
716560,0.92,10000
716600,0.23,10000
716630,0.53,35000
716640,0.84,10000
716650,0.99,10000
716680,0.91,10000
716710,0.9,35000
716750,0.87,10000
716760,0.71,10000
716770,0.71,10000
716850,0.5,10000
716870,0.44,10000
716890,0.44,10000
716900,0.56,10000
716920,0.75,10000
716940,0.67,10000
716950,0.86,10000
717000,1.0,10000
717020,0.9,10000
717040,0.25,10000
717050,0.52,10000
717060,1.0,10000
717070,0.88,10000
717120,0.67,10000
717170,1.0,10000
717190,0.77,10000
717200,1.0,10000
717240,0.5,10000
717310,0.88,10000
717330,0.8,10000
717370,0.21,10000
717380,0.0,10000
717400,1.0,10000
717450,0.91,10000
717540,1.0,10000
717610,0.89,10000
717640,0.85,75000
717670,0.25,10000
717680,0.67,10000
717710,0.5,10000
717720,1.0,10000
717760,0.77,10000
717780,0.93,10000
717790,0.7,10000
717820,0.63,10000
717830,0.9,10000
717840,0.57,10000
717850,0.96,10000
717940,1.0,10000
717950,0.79,10000
717960,0.75,10000
717980,0.96,10000
717990,0.68,10000
718010,0.94,10000
718020,1.0,10000
718030,1.0,10000
718040,1.0,10000
718070,0.29,10000
718080,0.92,10000
718090,0.86,35000
718120,1.0,10000
718140,0.63,10000
718180,0.79,35000
718200,0.95,10000
718210,0.67,10000
718220,0.45,10000
718240,0.67,10000
718250,0.94,10000
718270,0.38,10000
718310,0.73,35000
718320,0.72,35000
718330,0.85,10000
718350,0.0,10000
718360,0.33,10000
718370,0.63,10000
718380,0.63,10000
718410,1.0,10000
718470,1.0,10000
718490,0.67,10000
718500,0.81,10000
718530,0.86,10000
718540,0.52,10000
718560,0.73,150000
718590,0.7,10000
718650,0.83,35000
718660,0.63,10000
718670,0.75,350000
718680,0.92,10000
718710,1.0,10000
718720,0.92,10000
718730,0.98,10000
718740,1.0,10000
718810,0.82,10000
718830,0.63,10000
718840,0.0,10000
718910,0.63,10000
718920,0.5,10000
718940,0.93,35000
718960,0.87,10000
718970,0.64,10000
718980,0.88,10000
718990,0.0,10000
719070,0.0,10000
719080,1.0,10000
719090,1.0,10000
719100,0.63,10000
719110,0.88,10000
719120,0.33,35000
719130,0.83,10000
719140,1.0,10000
719180,0.89,10000
719200,0.79,10000
719210,1.0,10000
719250,0.58,10000
719280,0.85,10000
719290,0.45,10000
719300,0.4,10000
719310,0.5,10000
719320,0.67,10000
719350,1.0,10000
719370,0.5,10000
719410,0.92,10000
719430,0.91,35000
719460,0.39,10000
719470,0.38,10000
719540,0.29,10000
719550,0.86,10000
719590,0.3,10000
719600,0.25,10000
719640,0.49,75000
719660,0.98,10000
719720,0.48,35000
719730,0.51,35000
719740,0.75,10000
719750,0.91,10000
719800,0.82,10000
719830,0.5,10000
719840,1.0,10000
719890,0.65,10000
719970,0.2,10000
720000,0.78,10000
720020,1.0,10000
720030,0.81,35000
720040,0.14,10000
720060,0.5,10000
720150,0.85,10000
720200,0.77,10000
720240,0.69,10000
720250,0.81,35000
720270,0.69,10000
720280,0.86,150000
720290,0.59,10000
720300,1.0,10000
720310,0.0,10000
720320,0.83,10000
720470,0.5,10000
720480,0.54,10000
720510,0.88,10000
720600,0.8,10000
720630,0.62,10000
720640,1.0,10000
720670,0.93,10000
720730,0.75,10000
720840,0.63,10000
720850,0.75,10000
720940,0.93,10000
721010,0.97,10000
721030,0.52,75000
721080,0.4,10000
721090,0.84,75000
721190,0.35,10000
721300,0.75,10000
721350,0.84,10000
721380,1.0,10000
721390,1.0,10000
721400,0.86,10000
721420,0.44,10000
721430,0.78,10000
721470,0.75,10000
721480,1.0,10000
721510,0.8,10000
721540,0.5,10000
721670,0.5,10000
721740,0.82,10000
721760,0.79,10000
721890,0.68,10000
721940,0.46,35000
721950,0.68,10000
721960,0.67,10000
722010,0.43,10000
722020,0.44,10000
722040,0.75,10000
722050,0.62,10000
722060,0.94,35000
722070,0.25,10000
722080,0.71,10000
722180,0.83,10000
722190,0.36,10000
722210,0.57,10000
722220,0.26,10000
722230,0.63,10000
722240,0.16,10000
722250,0.7,10000
722290,0.67,10000
722330,0.98,10000
722340,0.5,10000
722350,0.67,10000
722370,1.0,10000
722410,0.5,10000
722540,0.56,10000
722570,0.21,10000
722580,1.0,10000
722590,0.8,10000
722600,0.75,10000
722620,0.89,10000
722660,0.71,10000
722670,0.79,10000
722680,0.76,10000
722730,0.97,10000
722750,0.57,10000
722760,0.73,35000
722810,0.5,10000
722870,0.9,10000
722890,0.87,10000
722910,1.0,10000
722920,0.94,10000
722940,0.31,10000
722960,0.78,10000
722990,0.96,10000
723020,0.0,10000
723060,0.29,10000
723070,1.0,10000
723090,0.98,35000
723100,0.87,10000
723110,0.83,10000
723180,1.0,10000
723190,0.6,10000
723270,0.91,10000
723350,0.81,10000
723380,0.64,10000
723390,0.34,35000
723420,0.8,10000
723450,0.76,10000
723500,0.79,10000
723510,0.5,10000
723540,0.25,10000
723600,1.0,10000
723610,0.84,35000
723760,0.52,10000
723780,0.56,750000
723790,0.72,150000
723810,0.55,10000
723820,0.95,10000
723830,0.56,10000
723880,0.71,10000
723890,0.89,10000
723930,1.0,10000
723940,1.0,10000
723950,1.0,10000
724010,0.77,10000
724030,1.0,10000
724070,0.74,10000
724080,0.8,10000
724090,0.58,10000
724110,0.5,10000
724120,1.0,10000
724130,0.73,10000
724180,1.0,10000
724250,0.63,10000
724280,0.65,10000
724300,0.95,10000
724310,1.0,10000
724340,1.0,10000
724350,0.73,10000
724390,0.83,10000
724430,0.39,35000
724470,0.85,10000
724480,0.25,10000
724490,0.69,10000
724510,0.7,10000
724520,0.33,10000
724580,0.17,10000
724600,1.0,10000
724630,0.5,10000
724640,1.0,10000
724710,0.6,10000
724740,0.82,10000
724750,1.0,10000
724760,0.83,10000
724870,0.79,10000
724900,0.67,10000
724910,0.9,10000
724920,1.0,10000
724940,0.64,10000
724950,1.0,10000
724970,0.75,150000
724980,0.82,10000
725020,0.75,10000
725040,0.78,10000
725080,0.91,10000
725110,0.95,10000
725120,0.97,10000
725140,1.0,10000
725170,0.88,10000
725280,0.53,10000
725320,0.0,10000
725340,0.9,75000
725370,0.67,10000
725380,1.0,10000
725410,0.97,10000
725430,1.0,10000
725480,0.95,75000
725490,0.65,10000
725500,0.79,10000
725510,0.92,35000
725540,1.0,10000
725550,0.86,10000
725620,0.0,10000
725640,0.75,10000
725660,0.81,10000
725680,0.47,10000
725780,0.79,10000
725910,1.0,10000
725920,0.67,10000
725950,0.4,10000
725960,0.56,10000
725970,0.76,10000
725980,0.96,10000
726000,0.81,10000
726020,0.72,10000
726030,0.6,10000
726040,0.45,10000
726060,0.0,10000
726070,0.31,10000
726120,0.74,10000
726160,0.45,10000
726170,0.58,10000
726200,0.84,10000
726230,0.95,10000
726250,0.9,10000
726260,0.94,10000
726300,1.0,10000
726320,0.78,10000
726330,1.0,10000
726340,0.87,10000
726360,0.78,35000
726390,0.85,75000
726430,0.7,10000
726460,0.57,10000
726500,1.0,10000
726510,0.9,10000
726520,0.88,10000
726570,0.56,10000
726580,0.67,10000
726590,0.63,10000
726600,0.47,10000
726610,0.33,10000
726620,0.71,10000
726630,0.93,10000
726710,0.73,10000
726720,0.79,10000
726760,0.57,10000
726800,0.57,10000
726810,0.29,10000
726820,0.67,10000
726830,0.88,10000
726840,0.8,10000
726870,0.88,10000
726880,1.0,10000
726910,0.87,150000
726950,0.49,10000
726990,0.9,75000
727010,0.0,10000
727020,1.0,10000
727060,0.69,10000
727070,0.84,10000
727090,0.75,10000
727100,0.87,10000
727110,0.43,10000
727140,1.0,10000
727150,1.0,10000
727170,0.4,10000
727180,0.63,10000
727190,0.62,10000
727200,0.88,10000
727220,0.69,10000
727280,0.52,75000
727290,0.89,10000
727310,0.79,35000
727320,0.57,10000
727330,0.5,10000
727340,0.83,10000
727390,0.24,10000
727420,1.0,10000
727430,0.67,10000
727460,0.74,10000
727480,0.92,10000
727490,0.33,10000
727510,0.79,10000
727530,0.69,10000
727540,0.93,10000
727550,0.69,10000
727560,0.72,10000
727570,0.61,10000
727610,0.33,10000
727640,0.77,10000
727680,0.44,10000
727720,0.9,10000
727730,0.74,10000
727760,0.83,10000
727790,1.0,10000
727800,0.6,10000
727830,1.0,10000
727850,0.95,10000
